City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
132,alofi,-19.0595,-169.9187,302.09,65,5,7.2,NU,1704162637
133,pisco,-13.7,-76.2167,295.18,88,0,6.17,PE,1704162455
134,tataouine,32.9297,10.4518,285.07,49,100,3.62,TN,1704162638
135,luau,-10.7073,22.2247,291.59,100,100,1.55,AO,1704162638
136,grootfontein,-19.5667,18.1167,295.91,31,81,2.06,NA,1704162639
137,barra de santo antonio,-9.4047,-35.5072,297.75,80,2,3.75,BR,1704162639
138,ust-nera,64.5667,143.2,230.54,98,70,1.98,RU,1704162475
139,prado,-17.3411,-39.2208,297.34,91,100,1.49,BR,1704162541
140,iskateley,67.6803,53.1512,244.83,99,84,2.24,RU,1704162641
141,winsted,41.9212,-73.0601,271.77,80,6,2.24,US,1704162642
142,zhijiang,30.4214,111.7533,280.97,68,100,1.1,CN,1704162367
143,wailua homesteads,22.0669,-159.378,299.39,76,20,7.2,US,1704162436
144,bereznik,62.8551,42.7072,240.07,100,80,0.72,RU,1704162643
145,imbituba,-28.24,-48.6703,294.69,90,59,5.22,BR,1704162644
146,bilibino,68.0546,166.4372,245.16,93,100,1.01,RU,1704162525
147,salinas,36.6777,-121.6555,286.25,87,0,0.45,US,1704162607
148,idfu,24.9803,32.8747,287.14,59,0,4.01,EG,1704162646
149,galesong,-5.3166,119.3661,301.16,67,87,1.2,ID,1704162646
150,howrah,22.5892,88.3103,286.15,88,0,3.09,IN,1704162647
151,egilsstadir,65.2653,-14.3948,278.1,81,100,2.06,IS,1704162481
152,viedma,-40.8135,-62.9967,295.18,69,100,2.05,AR,1704162648
153,broome,42.2506,-75.833,270.76,85,100,3.6,US,1704162648
154,tobelo,1.7284,128.0095,302.32,75,55,2.21,ID,1704162649
155,west island,-12.1568,96.8225,301.14,83,40,8.23,CC,1704162459
156,thompson,55.7435,-97.8558,265.24,93,100,4.12,CA,1704162485
157,iisalmi,63.5592,27.1907,241.16,100,87,0.9,FI,1704162651
158,geraldton,-28.7667,114.6,299.38,50,0,7.72,AU,1704162498
159,radhanpur,23.8333,71.6,290.44,42,0,2.75,IN,1704162652
160,guiuan,11.0333,125.7247,301.7,70,99,5.75,PH,1704162652
161,vorkuta,67.5,64.0,239.87,100,7,1.48,RU,1704162653
162,salida,37.7058,-121.0849,285.87,88,0,1.54,US,1704162654
163,anadyr,64.75,177.4833,267.43,86,40,11.0,RU,1704162431
164,portage,41.1667,-81.1998,273.08,79,100,4.63,US,1704162655
165,maraba,-5.3686,-49.1178,300.25,78,0,1.54,BR,1704162656
166,sisimiut,66.9395,-53.6735,264.31,63,100,6.14,GL,1704162656
167,tofol,5.3248,163.0078,304.03,74,75,5.14,FM,1704162657
168,oistins,13.0667,-59.5333,299.2,83,20,5.66,BB,1704162658
169,beyneu,45.3167,55.2,272.93,89,7,3.11,KZ,1704162658
170,tolanaro,-25.0319,46.9987,298.19,94,75,7.2,MG,1704162429
171,zouerate,22.7187,-12.4521,290.97,17,100,3.07,MR,1704162659
172,petropavlovsk-kamchatsky,53.0452,158.6483,260.48,77,0,7.6,RU,1704162505
173,gazojak,41.1875,61.4036,274.61,87,100,3.08,TM,1704162660
174,olean,42.0776,-78.4297,272.53,100,100,0.0,US,1704162661
175,camalu,30.85,-116.0667,284.07,62,12,1.92,MX,1704162662
176,albany,42.6001,-73.9662,270.19,75,1,4.02,US,1704162470
177,krasnoyarskaya,47.6501,42.0443,276.45,74,100,5.11,RU,1704162663
178,nema,57.5067,50.5011,246.45,97,100,1.84,RU,1704162663
179,aykhal,66.0,111.5,244.48,99,100,2.66,RU,1704162664
180,jaipur,26.9167,75.8167,280.77,93,100,3.09,IN,1704162665
181,bijrauni,24.9167,77.6333,287.76,66,0,3.7,IN,1704162665
182,kapuskasing,49.4169,-82.4331,270.2,86,75,7.2,CA,1704162666
183,praia da vitoria,38.7333,-27.0667,290.79,82,40,3.99,PT,1704162470
184,erenhot,43.6475,111.9767,263.05,78,81,5.4,CN,1704162667
185,brisas de zicatela,15.8369,-97.0419,299.44,69,0,1.54,MX,1704162667
186,bedford,52.1346,-0.4663,284.99,90,100,10.5,GB,1704162536
187,punta arenas,-53.15,-70.9167,289.21,59,75,2.57,CL,1704162465
188,polyarnyy,69.1989,33.4478,253.05,96,61,6.68,RU,1704162669
189,scarborough,54.2797,-0.4044,280.91,93,100,4.47,GB,1704162615
190,goshainganj,26.5833,82.3833,287.4,46,0,1.28,IN,1704162670
191,brokopondo,4.75,-55.1667,297.77,80,2,4.77,SR,1704162670
192,nogliki,51.8333,143.1667,258.17,88,100,2.18,RU,1704162671
193,touros,-5.1989,-35.4608,299.08,84,82,2.43,BR,1704162672
